ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2016-01-04,0.2678260869565217,2.080585749117536,1.293228490782542,2.7780430618930154,2.080585749117536,2.080585749117536,-0.05722646660779276,-0.05722646660779276,-0.05722646660779276,-0.05722646660779276,-0.05722646660779276,-0.05722646660779276,2.0233592825097433
2016-01-05,0.26956521739130435,2.0805640375880383,1.3614057717076422,2.734837236370614,2.0805640375880383,2.0805640375880383,-0.04163534513620934,-0.04163534513620934,-0.04163534513620934,-0.04163534513620934,-0.04163534513620934,-0.04163534513620934,2.038928692451829
2016-01-06,0.271304347826087,2.0805423260585405,1.366151655774177,2.7710035040126533,2.0805423260585405,2.0805423260585405,-0.027222074533204098,-0.027222074533204098,-0.027222074533204098,-0.027222074533204098,-0.027222074533204098,-0.027222074533204098,2.0533202515253364
2016-01-07,0.27304347826086955,2.0805206145290427,1.3549034631231511,2.779682681971269,2.0805206145290427,2.0805206145290427,-0.014253728456464205,-0.014253728456464205,-0.014253728456464205,-0.014253728456464205,-0.014253728456464205,-0.014253728456464205,2.0662668860725786
2016-01-08,0.2747826086956522,2.0804989029995453,1.3732982800226423,2.8072254220922352,2.0804989029995453,2.0804989029995453,-0.002963274774045125,-0.002963274774045125,-0.002963274774045125,-0.002963274774045125,-0.002963274774045125,-0.002963274774045125,2.0775356282255
2016-01-09,0.27652173913043476,2.0804771914700475,1.3946742518784783,2.8117238702392884,2.0804771914700475,2.0804771914700475,0.006457720532552585,0.006457720532552585,0.006457720532552585,0.006457720532552585,0.006457720532552585,0.006457720532552585,2.0869349120026
2016-01-11,0.28,2.080433768411052,1.4465678841971057,2.7937592915534175,2.080433768411052,2.080433768411052,0.01916823489803038,0.01916823489803038,0.01916823489803038,0.01916823489803038,0.01916823489803038,0.01916823489803038,2.0996020033090823
2016-01-12,0.2817391304347826,2.080412056881554,1.3835943233445898,2.8489391274368323,2.080412056881554,2.080412056881554,0.0223312917358425,0.0223312917358425,0.0223312917358425,0.0223312917358425,0.0223312917358425,0.0223312917358425,2.1027433486173965
2016-01-13,0.28347826086956524,2.0803903453520562,1.3832776305799752,2.8062669378126635,2.0803903453520562,2.0803903453520562,0.02337752592240589,0.02337752592240589,0.023377525922405894,0.023377525922405894,0.023377525922405894,0.023377525922405894,2.1037678712744623
2016-01-14,0.2852173913043478,2.0803686338225584,1.4095470487590491,2.7699523884456654,2.0803686338225584,2.0803686338225584,0.022388515534373616,0.022388515534373616,0.022388515534373616,0.022388515534373616,0.022388515534373616,0.022388515534373616,2.102757149356932
2016-01-15,0.28695652173913044,2.080346922293061,1.39281416060841,2.7765683416383604,2.080346922293061,2.080346922293061,0.019503103122012554,0.019503103122012554,0.019503103122012554,0.019503103122012554,0.019503103122012554,0.019503103122012554,2.0998500254150736
2016-01-19,0.29391304347826086,2.08026007617507,1.4094273065158842,2.7958308953999347,2.08026007617507,2.08026007617507,-0.006429744956418152,-0.006429744956418152,-0.006429744956418152,-0.006429744956418152,-0.006429744956418152,-0.006429744956418152,2.0738303312186517
2016-01-20,0.2956521739130435,2.0802383647122253,1.3048372212703228,2.802238845548884,2.0802383647122253,2.0802383647122253,-0.015001865856708995,-0.015001865856708995,-0.015001865856708995,-0.015001865856708995,-0.015001865856708995,-0.015001865856708995,2.0652364988555165
2016-01-21,0.29739130434782607,2.0802166532493813,1.407982098581097,2.7475314300765117,2.0802166532493813,2.0802166532493813,-0.023703694599538024,-0.023703694599538024,-0.023703694599538024,-0.023703694599538024,-0.023703694599538024,-0.023703694599538024,2.056512958649843
2016-01-22,0.2991304347826087,2.080194941786537,1.3350384524101577,2.7476807793979656,2.080194941786537,2.080194941786537,-0.03215723256980397,-0.03215723256980397,-0.03215723256980397,-0.03215723256980397,-0.03215723256980397,-0.03215723256980397,2.048037709216733
2016-01-23,0.3008695652173913,2.080173230323693,1.3470514066515582,2.784373629212369,2.080173230323693,2.080173230323693,-0.03998654592893954,-0.03998654592893954,-0.03998654592893954,-0.03998654592893954,-0.03998654592893954,-0.03998654592893954,2.040186684394753
2016-01-25,0.30434782608695654,2.0801298073980043,1.3405352096066394,2.6833387666059396,2.0801298073980043,2.0801298073980043,-0.05234237398275922,-0.05234237398275922,-0.05234237398275922,-0.05234237398275922,-0.05234237398275922,-0.05234237398275922,2.027787433415245
2016-01-26,0.3060869565217391,2.08010809593516,1.3384419056514822,2.6933894299760373,2.08010809593516,2.08010809593516,-0.05622129905953513,-0.05622129905953513,-0.05622129905953513,-0.05622129905953513,-0.05622129905953513,-0.05622129905953513,2.0238867968756247
